ID da fila;ID da compra;Data da compra;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro
6187;MX-2013-104003;15/04/2013;20/04/2013;Classe padrão;ES-13840;Erick Sousa;Grande Empresa;Vespasiano;Minas Gerais;Brasil;Sul;TEC-TE-10001520;Tecnologia;Telefones;Samsung Caixa de som, Tamanhos variados;2262,4;2;0;1018
6188;MX-2013-116008;09/10/2013;11/10/2013;Segunda classe;JL-16105;Júlio Lima;Grande Empresa;Cienfuegos;Cienfuegos;Cuba;Caribe;MAT-CO-10004718;Material de escritório;Colchetes;Stockwell Alfinetes, Embalagem com 12;368;4;0;117,6
6189;US-2012-140522;11/12/2012;13/12/2012;Segunda classe;EB-13135;Eduarda Barbosa;Varejo;Buenos Aires;Cidade de Buenos Aires;Argentina;Sul;MÓV-CA-10004194;Móveis;Cadeiras;HON Cadeira de balanço, Par;2125,92;4;0,4;-779,68
6190;MX-2013-104766;29/12/2013;31/12/2013;Primeira classe;ES-14080;Evelyn Sousa;Grande Empresa;Fresnillo de González Echeverría;Zacatecas;México;Norte;MAT-FI-10002671;Material de escritório;Fichários;Acco Capa para fichário, Reciclado;182,4;2;0;16,4
6191;MX-2014-112886;29/09/2014;29/09/2014;No mesmo dia;LS-17845;Luiz Silva;Varejo;Apodaca;Novo Leão;México;Norte;MAT-EN-10000753;Material de escritório;Envelopes;Jiffy Envelope profissional, Vermelho;390;3;0;93,6
6192;MX-2013-140326;07/08/2013;09/08/2013;Segunda classe;IC-15430;Isabelle Costa;Varejo;Ilopango;San Salvador;El Salvador;Central;MAT-PA-10004538;Material de escritório;Papel;Eaton Caderno, Multicolorido;746,4;4;0;96,8
6193;US-2011-100391;29/03/2011;02/04/2011;Classe padrão;CF-12565;Clara Ferreira;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-ET-10001250;Material de escritório;Etiquetas;Smead Etiquetas para organização de pastas, Durável;185,4;5;0,4;-28,6
6194;US-2012-120838;23/07/2012;26/07/2012;Primeira classe;ES-13465;Emilly Souza;Varejo;San José de Guanipa;Anzoátegui;Venezuela;Sul;MAT-EN-10003914;Material de escritório;Envelopes;Jiffy Com lacre, Prata;1424,52;9;0,4;-523,08
6195;US-2014-118024;03/10/2014;05/10/2014;Segunda classe;DF-12835;Davi Ferreira;Grande Empresa;La Ceiba;Atlántida;Honduras;Central;MÓV-ES-10001953;Móveis;Estantes;Safco Biblioteca, Preto;3129,12;2;0,4;-0,08
6196;US-2014-118024;03/10/2014;05/10/2014;Segunda classe;DF-12835;Davi Ferreira;Grande Empresa;La Ceiba;Atlántida;Honduras;Central;MAT-MA-10002004;Material de escritório;Materiais;Stiletto Tesouras, Aço;379,92;2;0,4;-107,68
6197;US-2014-118024;03/10/2014;05/10/2014;Segunda classe;DF-12835;Davi Ferreira;Grande Empresa;La Ceiba;Atlántida;Honduras;Central;MAT-CO-10000358;Material de escritório;Colchetes;Stockwell Grampos, Embalagem com 12;81,84;2;0,4;-20,56
6198;MX-2013-136140;19/08/2013;23/08/2013;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Tijuana;Baixa Califórnia;México;Norte;MAT-AR-10002384;Material de escritório;Armazenamento;Rogers Carrinho bandeja, Tamanho real;1888,4;2;0;415,2
6199;MX-2013-136140;19/08/2013;23/08/2013;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Tijuana;Baixa Califórnia;México;Norte;MÓV-MÓ-10000336;Móveis;Móveis ;Tenex Relógio de parede, Embalagem multipack;1811,16;9;0,4;-60,84
6200;MX-2013-136140;19/08/2013;23/08/2013;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Tijuana;Baixa Califórnia;México;Norte;MAT-ET-10001687;Material de escritório;Etiquetas;HON Etiquetas para organização de pastas, Durável;180,6;3;0;45
6201;MX-2014-111416;05/03/2014;09/03/2014;Classe padrão;BF-11530;Breno Ferreira;Pequenas e Medias Empresas;Tlaquepaque;Jalisco;México;Norte;MÓV-CA-10001415;Móveis;Cadeiras;SAFCO Cadeira dobrável, Vermelho;914,24;2;0,2;159,84
6202;MX-2013-128741;08/11/2013;15/11/2013;Classe padrão;MS-18670;Mateus Silva;Varejo;Jiutepec;Morelos;México;Norte;MAT-AC-10000709;Material de escritório;Acessórios;KitchenAid Forno, Preto;7594,4;2;0;2506
6203;MX-2013-128741;08/11/2013;15/11/2013;Classe padrão;MS-18670;Mateus Silva;Varejo;Jiutepec;Morelos;México;Norte;TEC-CO-10003089;Tecnologia;Copiadoras;Canon Tinta, Colorida;1977,2376;2;0,002;887,2376
6204;MX-2013-128741;08/11/2013;15/11/2013;Classe padrão;MS-18670;Mateus Silva;Varejo;Jiutepec;Morelos;México;Norte;TEC-AC-10000310;Tecnologia;Acessórios;Memorex Roteador, Reciclado;6507,2;4;0;2992,8
6205;MX-2013-128741;08/11/2013;15/11/2013;Classe padrão;MS-18670;Mateus Silva;Varejo;Jiutepec;Morelos;México;Norte;MÓV-CA-10004873;Móveis;Cadeiras;Office Star Banqueta, Ajustável;1881,92;2;0,2;23,52
6206;MX-2013-108777;23/04/2013;23/04/2013;No mesmo dia;GC-14575;Gabrielly Cunha;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-AR-10000951;Material de escritório;Armazenamento;Rogers Caixa, Tamanho real;672;7;0,4;33,6
6207;MX-2011-132570;31/10/2011;05/11/2011;Classe padrão;PD-19495;Pedro Dias;Varejo;Holguín;Holguín;Cuba;Caribe;MAT-FI-10002403;Material de escritório;Fichários;Acco Capa para fichário, Durável;494;5;0;64
6208;MX-2012-155803;04/05/2012;11/05/2012;Classe padrão;KR-16330;Kaua Rocha;Grande Empresa;Delgado;San Salvador;El Salvador;Central;MAT-MA-10004629;Material de escritório;Materiais;Fiskars Cortador de papel, Retangular;1300;5;0;403
6209;MX-2014-139220;07/10/2014;11/10/2014;Classe padrão;RR-20095;Rodrigo Rocha;Varejo;Managua;Managua;Nicarágua;Central;MAT-PA-10000298;Material de escritório;Papel;Xerox Agenda, Multicolorido;290,4;2;0;52
6210;US-2013-113061;25/10/2013;29/10/2013;Classe padrão;EG-13420;Emilly Goncalves;Grande Empresa;Buenos Aires;Cidade de Buenos Aires;Argentina;Sul;MAT-AR-10001308;Material de escritório;Armazenamento;Smead Pastas, Metal;331,2;5;0,4;-127,8
6211;US-2013-113061;25/10/2013;29/10/2013;Classe padrão;EG-13420;Emilly Goncalves;Grande Empresa;Buenos Aires;Cidade de Buenos Aires;Argentina;Sul;MAT-PA-10001671;Material de escritório;Papel;Eaton Caderno, Embalagem com 12;1105,92;9;0,4;90,72
6212;US-2014-108798;13/08/2014;15/08/2014;Primeira classe;VR-21550;Vitór Rocha;Pequenas e Medias Empresas;La Ceiba;Atlántida;Honduras;Central;MAT-FI-10000954;Material de escritório;Fichários;Acco Pasta argolada, Reciclado;310,2;5;0,4;-67,8
6213;MX-2014-122742;30/09/2014;03/10/2014;Primeira classe;IB-15400;Isabelle Barros;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-MA-10002613;Material de escritório;Materiais;Kleencut Estilete, Azul;554,4;4;0,4;36,8
6214;MX-2014-123722;28/07/2014;30/07/2014;Segunda classe;TM-20740;Tânia Martins;Pequenas e Medias Empresas;Irapuato;Guanajuato;México;Norte;TEC-CO-10000626;Tecnologia;Copiadoras;Sharp Fax, Par;5901,174;3;0,002;697,374
6215;MX-2012-111171;14/02/2012;19/02/2012;Segunda classe;ÁA-10015;Ágatha Alves;Varejo;Mixco;Guatemala;Guatemala;Central;MÓV-MÓ-10000763;Móveis;Móveis ;Tenex Caixa para correspondência, Embalagem multipack;505,8;3;0;111
6216;MX-2012-111171;14/02/2012;19/02/2012;Segunda classe;ÁA-10015;Ágatha Alves;Varejo;Mixco;Guatemala;Guatemala;Central;MÓV-MÓ-10003862;Móveis;Móveis ;Eldon Relógio de parede, Preto;753,6;2;0;301,2
6217;US-2013-100965;03/12/2013;03/12/2013;No mesmo dia;AC-10375;Aline Cavalcanti;Varejo;Morelia;Michoacán;México;Norte;MÓV-MÓ-10001039;Móveis;Móveis ;Advantus Porta retrato, Durável;200,04;1;0,4;-113,36
6218;US-2013-100965;03/12/2013;03/12/2013;No mesmo dia;AC-10375;Aline Cavalcanti;Varejo;Morelia;Michoacán;México;Norte;MÓV-MÓ-10001428;Móveis;Móveis ;Rubbermaid Moldura, Premium;3472,32;8;0,4;-1794,88
6219;MX-2013-165582;11/08/2013;15/08/2013;Classe padrão;LM-17140;Leonor Martins;Varejo;Managua;Managua;Nicarágua;Central;MAT-ET-10000163;Material de escritório;Etiquetas;Novimex Etiquetas redondas, Vermelho;121,8;3;0;43,8
6220;MX-2011-156230;23/09/2011;28/09/2011;Classe padrão;LC-17665;Luis Cardoso;Grande Empresa;Chihuahua;Chihuahua;México;Norte;MAT-AR-10000892;Material de escritório;Armazenamento;Smead Carrinho bandeja, Industrial;859,2;1;0;326,4
6221;MX-2012-151610;03/10/2012;03/10/2012;No mesmo dia;AC-10885;Arthur Cavalcanti;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-CA-10002110;Móveis;Cadeiras;Office Star Cadeira de balanço, Preto;1477,12;2;0,2;129,12
6222;MX-2011-122728;15/04/2011;16/04/2011;Primeira classe;GB-14890;Guilherme Barros;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MÓV-CA-10001109;Móveis;Cadeiras;HON Cadeira dobrável, Ajustável;3356,4;6;0;637,2
6223;US-2011-144729;21/07/2011;24/07/2011;Primeira classe;RF-20140;Ryan Fernandes;Grande Empresa;San Miguelito;Panamá;Panamá;Central;MAT-CO-10001542;Material de escritório;Colchetes;OIC Clips de papel, Embalagem tipo bulk;115,44;2;0,4;-52,16
6224;US-2011-144729;21/07/2011;24/07/2011;Primeira classe;RF-20140;Ryan Fernandes;Grande Empresa;San Miguelito;Panamá;Panamá;Central;TEC-CO-10004173;Tecnologia;Copiadoras;Hewlett Fax e copiadora, Par;3075,6336;4;0,402;-1141,9664
6225;US-2011-144729;21/07/2011;24/07/2011;Primeira classe;RF-20140;Ryan Fernandes;Grande Empresa;San Miguelito;Panamá;Panamá;Central;TEC-TE-10002304;Tecnologia;Telefones;Cisco Headset, Tamanhos variados;1460,64;4;0,4;-681,76
6226;MX-2012-100412;03/01/2012;08/01/2012;Classe padrão;MA-18445;Marisa Araujo;Pequenas e Medias Empresas;Apopa;San Salvador;El Salvador;Central;MÓV-MÓ-10004561;Móveis;Móveis ;Eldon Porta retrato, Preto;1162,2;3;0;406,2
6227;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-FI-10002494;Material de escritório;Fichários;Cardinal Encadernadora, Transparente;590,76;3;0,4;-118,44
6228;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;TEC-CO-10004698;Tecnologia;Copiadoras;Brother Fax, Digital;2536,9552;2;0,402;-348,2448
6229;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-AR-10003036;Material de escritório;Arte;Crayola Marcador, Azul;289,08;3;0,4;43,08
6230;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MÓV-ES-10001576;Móveis;Estantes;Sauder Conjunto de pratelheiras, Branco;2365,2;3;0,4;-670,2
6231;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-AR-10000268;Material de escritório;Arte;Sanford Canetas, Tamanhos variados;57,12;1;0,4;-7,68
6232;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MÓV-CA-10000570;Móveis;Cadeiras;SAFCO Poltrona, Preto;3672;2;0,4;-367,2
6233;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-AR-10004875;Material de escritório;Arte;BIC Canetas, Tamanhos variados;279,36;4;0,4;-88,64
6234;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-EN-10001388;Material de escritório;Envelopes;Jiffy Fita dupla face, Conjunto de 50;400,2;5;0,4;-53,8
6235;US-2014-146556;02/04/2014;07/04/2014;Classe padrão;FR-14365;Fernanda Rocha;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-AR-10002673;Material de escritório;Arte;Boston Bloco de desenho, Azul;1360,8;7;0,4;44,8
6236;MX-2012-116757;01/11/2012;07/11/2012;Classe padrão;OC-19360;Otávio Cavalcanti;Varejo;São Paulo;São Paulo;Brasil;Sul;MAT-CO-10003305;Material de escritório;Colchetes;Stockwell Clips de papel, Tamanhos variados;226,8;3;0;56,4
6237;MX-2012-116757;01/11/2012;07/11/2012;Classe padrão;OC-19360;Otávio Cavalcanti;Varejo;São Paulo;São Paulo;Brasil;Sul;MAT-FI-10004997;Material de escritório;Fichários;Ibico Perfurador, Durável;639;3;0;229,8
6238;US-2014-169936;23/05/2014;25/05/2014;Primeira classe;LG-17335;Livia Gomes;Pequenas e Medias Empresas;Nicolás Romero;México;México;Norte;MÓV-ES-10002598;Móveis;Estantes;Safco Par, Preto;3217,28;4;0,2;-81,12
6239;US-2014-169936;23/05/2014;25/05/2014;Primeira classe;LG-17335;Livia Gomes;Pequenas e Medias Empresas;Nicolás Romero;México;México;Norte;MAT-AR-10001348;Material de escritório;Armazenamento;Fellowes Caixa, Metal;375;3;0;160,8
6240;MX-2014-168564;23/09/2014;24/09/2014;No mesmo dia;BR-11050;Beatrice Rocha;Grande Empresa;Recife;Pernambuco;Brasil;Sul;MAT-EN-10004759;Material de escritório;Envelopes;Kraft Fita dupla face, Vermelho;961,2;6;0;326,4
6241;MX-2014-168564;23/09/2014;24/09/2014;No mesmo dia;BR-11050;Beatrice Rocha;Grande Empresa;Recife;Pernambuco;Brasil;Sul;MAT-AR-10004216;Material de escritório;Arte;Stanley Marcadores de texto, Tamanhos variados;596;5;0;160
6242;MX-2014-135881;27/11/2014;01/12/2014;Classe padrão;LS-17770;Luis Sousa;Varejo;Managua;Managua;Nicarágua;Central;MAT-AC-10002378;Material de escritório;Acessórios;KitchenAid Liquidificador, Vermelho;2636;4;0;711,2
6243;US-2014-146213;20/02/2014;25/02/2014;Classe padrão;EC-14035;Evelyn Cunha;Grande Empresa;El Progreso;Yoro;Honduras;Central;TEC-TE-10003184;Tecnologia;Telefones;Cisco Caixa de som, Embalagem tipo bulk;2185,92;3;0,4;-838,08
6244;MX-2014-101742;27/11/2014;01/12/2014;Classe padrão;RP-19675;Rafael Pinto;Pequenas e Medias Empresas;Arapongas;Paraná;Brasil;Sul;MAT-ET-10002113;Material de escritório;Etiquetas;Harbour Creations Etiquetas removíveis, Durável;716;10;0;136
6245;MX-2013-145408;04/02/2013;08/02/2013;Classe padrão;IA-15100;Igor Araujo;Varejo;Fresnillo de González Echeverría;Zacatecas;México;Norte;MAT-AR-10002401;Material de escritório;Armazenamento;Fellowes Bandejas, Azul;1147,8;3;0;57
6246;MX-2013-145408;04/02/2013;08/02/2013;Classe padrão;IA-15100;Igor Araujo;Varejo;Fresnillo de González Echeverría;Zacatecas;México;Norte;MÓV-ES-10002845;Móveis;Estantes;Dania Gaveteiro, Branco;1535,68;2;0,2;-77,12
6247;US-2014-148194;13/12/2014;19/12/2014;Classe padrão;BS-11755;Bruna Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MAT-EN-10001667;Material de escritório;Envelopes;Kraft Fita dupla face, Conjunto de 50;491,76;6;0,4;-8,64
6248;US-2014-148194;13/12/2014;19/12/2014;Classe padrão;BS-11755;Bruna Sousa;Varejo;Carrefour;Oeste;Haiti;Caribe;MÓV-MÓ-10000807;Móveis;Móveis ;Tenex Lâmpada, Durável;159,6;5;0,7;-357,4
6249;MX-2012-122952;18/12/2012;24/12/2012;Classe padrão;PM-19510;Pedro Martins;Pequenas e Medias Empresas;Huehuetenango;Huehuetenango;Guatemala;Central;MAT-PA-10001635;Material de escritório;Papel;Enermax Agenda, Premium;1650;11;0;594
6250;MX-2011-125983;21/10/2011;25/10/2011;Classe padrão;MC-19090;Murilo Carvalho;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-CA-10000755;Móveis;Cadeiras;SAFCO Cadeira dobrável, Par;3166,56;9;0,4;369,36
6251;US-2011-120957;31/01/2011;06/02/2011;Classe padrão;DF-12835;Davi Ferreira;Grande Empresa;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-AR-10002439;Material de escritório;Arte;BIC Canetas, Azul;304,64;4;0,2;-72,96
6252;US-2011-120957;31/01/2011;06/02/2011;Classe padrão;DF-12835;Davi Ferreira;Grande Empresa;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-FI-10000250;Material de escritório;Fichários;Ibico Encadernadora, Durável;846,72;3;0,2;-201,48
6253;MX-2011-158932;20/10/2011;27/10/2011;Classe padrão;MA-18430;Marisa Araujo;Varejo;Porto Alegre;Rio Grande do Sul;Brasil;Sul;MÓV-CA-10002633;Móveis;Cadeiras;Novimex Poltrona, Vermelho;9159;3;0;3571,8
6254;US-2012-106950;29/10/2012;05/11/2012;Classe padrão;FC-14320;Fernanda Correia;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-MA-10004254;Material de escritório;Materiais;Stiletto Abridor de carta, Azul;1059,52;7;0,2;-133,28
6255;US-2014-129371;28/04/2014;05/05/2014;Classe padrão;RG-19750;Rafaela Gomes;Varejo;Avellaneda;Santa Fé;Argentina;Sul;TEC-MÁ-10003622;Tecnologia;Máquinas;StarTech Impressora de nota fiscal, Vermelho;2154,6;5;0,4;-718,4
6256;MX-2013-144330;25/09/2013;01/10/2013;Classe padrão;KC-16390;Kauan Carvalho;Grande Empresa;Mérida;Yucatán;México;Norte;MAT-ET-10004573;Material de escritório;Etiquetas;HON Etiquetas jurídicas, Branco;144,8;2;0;31,6
6257;US-2014-147578;24/10/2014;28/10/2014;Classe padrão;DS-12925;Diego Silva;Varejo;Mérida;Yucatán;México;Norte;MÓV-CA-10002356;Móveis;Cadeiras;SAFCO Cadeira de praia, Vermelho;527,36;2;0,2;-0,24
6258;US-2014-147578;24/10/2014;28/10/2014;Classe padrão;DS-12925;Diego Silva;Varejo;Mérida;Yucatán;México;Norte;TEC-CO-10000779;Tecnologia;Copiadoras;Sharp Fax e copiadora, Vermelho;2219,552;2;0,002;818,352
6259;US-2012-113754;05/04/2012;10/04/2012;Classe padrão;BG-11545;Breno Gomes;Grande Empresa;Torreón;Coahuila;México;Norte;MÓV-ME-10000666;Móveis;Mesas;Chromcraft Mesa para computador, Preto;4729,92;2;0,2;-473,28
6260;US-2012-113754;05/04/2012;10/04/2012;Classe padrão;BG-11545;Breno Gomes;Grande Empresa;Torreón;Coahuila;México;Norte;TEC-CO-10001715;Tecnologia;Copiadoras;Brother Copiadora para uso pessoal, Digital;2844,8988;3;0,002;1248,2988
6261;US-2012-113754;05/04/2012;10/04/2012;Classe padrão;BG-11545;Breno Gomes;Grande Empresa;Torreón;Coahuila;México;Norte;MAT-CO-10004828;Material de escritório;Colchetes;Stockwell Clips de papel, Embalagem com 12;710,4;8;0;6,4
6262;US-2012-113754;05/04/2012;10/04/2012;Classe padrão;BG-11545;Breno Gomes;Grande Empresa;Torreón;Coahuila;México;Norte;MAT-AR-10000155;Material de escritório;Armazenamento;Rogers Pastas, Industrial;207,8;1;0;68,4
6263;US-2012-113754;05/04/2012;10/04/2012;Classe padrão;BG-11545;Breno Gomes;Grande Empresa;Torreón;Coahuila;México;Norte;MAT-FI-10000594;Material de escritório;Fichários;Wilson Jones Pasta argolada, Durável;484;5;0;33
6264;US-2011-112137;07/10/2011;11/10/2011;Classe padrão;VC-21235;Vinicius Cardoso;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-ET-10000489;Material de escritório;Etiquetas;Harbour Creations Etiquetas de envio, Branco;229,2;5;0,4;-42,8
6265;US-2011-112137;07/10/2011;11/10/2011;Classe padrão;VC-21235;Vinicius Cardoso;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;7850,88;3;0,4;-5103,12
6266;US-2013-158603;12/05/2013;18/05/2013;Classe padrão;VR-21775;Vitória Rocha;Grande Empresa;Ciudad Guayana;Bolívar;Venezuela;Sul;MAT-PA-10004608;Material de escritório;Papel;SanDisk Cadernetas, Embalagem com 12;253,44;3;0,4;-152,16
6267;US-2013-158603;12/05/2013;18/05/2013;Classe padrão;VR-21775;Vitória Rocha;Grande Empresa;Ciudad Guayana;Bolívar;Venezuela;Sul;MAT-AR-10001693;Material de escritório;Armazenamento;Fellowes Carrinho bandeja, Metal;1636,56;3;0,4;-954,84
6268;US-2013-158603;12/05/2013;18/05/2013;Classe padrão;VR-21775;Vitória Rocha;Grande Empresa;Ciudad Guayana;Bolívar;Venezuela;Sul;MAT-AR-10001263;Material de escritório;Armazenamento;Eldon Caixa, Azul;123,12;3;0,4;18,12
6269;MX-2013-161060;14/08/2013;19/08/2013;Classe padrão;DB-12880;Diego Barros;Grande Empresa;Toluca;México;México;Norte;MAT-EN-10002292;Material de escritório;Envelopes;GlobeWeis Envelope profissional, Prata;921,2;7;0;394,8
6270;MX-2013-164448;08/10/2013;13/10/2013;Classe padrão;JM-15715;Júlia Melo;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-EN-10002228;Material de escritório;Envelopes;Kraft Envelope kraft, Prata;770,4;4;0;30,4
6271;MX-2013-135580;03/05/2013;07/05/2013;Classe padrão;SB-20590;Sophia Barros;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-AC-10000310;Tecnologia;Acessórios;Memorex Roteador, Reciclado;2602,88;2;0,2;845,68
6272;MX-2013-135580;03/05/2013;07/05/2013;Classe padrão;SB-20590;Sophia Barros;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-AC-10002983;Material de escritório;Acessórios;Breville Liquidificador, Vermelho;962,56;2;0,2;192,16
6273;MX-2013-113460;02/10/2013;05/10/2013;Primeira classe;LA-17470;Luana Azevedo;Pequenas e Medias Empresas;Estelí;Estelí;Nicarágua;Central;TEC-CO-10000694;Tecnologia;Copiadoras;Sharp Fax sem fio, Par;9472,2176;4;0,002;3777,0176
6274;MX-2013-113460;02/10/2013;05/10/2013;Primeira classe;LA-17470;Luana Azevedo;Pequenas e Medias Empresas;Estelí;Estelí;Nicarágua;Central;MÓV-ES-10004981;Móveis;Estantes;Bush Biblioteca, Metal;2425,2;1;0;388
6275;MX-2013-151183;19/08/2013;24/08/2013;Classe padrão;KG-16270;Kauã Goncalves;Varejo;Cárdenas;Matanzas;Cuba;Caribe;MÓV-ES-10003211;Móveis;Estantes;Dania Gaveteiro, Metal;939,4;1;0;84,4
6276;MX-2013-151183;19/08/2013;24/08/2013;Classe padrão;KG-16270;Kauã Goncalves;Varejo;Cárdenas;Matanzas;Cuba;Caribe;MAT-EN-10002939;Material de escritório;Envelopes;Jiffy Envelope kraft, Prata;378,8;2;0;155,2
6277;MX-2013-151183;19/08/2013;24/08/2013;Classe padrão;KG-16270;Kauã Goncalves;Varejo;Cárdenas;Matanzas;Cuba;Caribe;MAT-PA-10000551;Material de escritório;Papel;Enermax Caderno, Reciclado;568,2;3;0;244,2
6278;US-2011-168473;12/12/2011;16/12/2011;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;David;Chiriquí;Panamá;Central;TEC-CO-10004255;Tecnologia;Copiadoras;Sharp Fax e copiadora, Colorida;1355,7856;2;0,402;-231,4144
6279;MX-2013-158841;19/09/2013;25/09/2013;Classe padrão;MS-18865;Matilde Souza;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-FI-10004997;Material de escritório;Fichários;Ibico Perfurador, Durável;511,2;3;0,2;102
6280;US-2014-124646;28/10/2014;28/10/2014;No mesmo dia;CC-12025;Camila Correia;Varejo;León;Guanajuato;México;Norte;MÓV-CA-10000196;Móveis;Cadeiras;SAFCO Cadeira dobrável, Preto;1776,64;4;0,2;-422,56
6281;MX-2011-135573;23/11/2011;26/11/2011;Segunda classe;DS-13030;Diogo Sousa;Pequenas e Medias Empresas;Santa Rosa;Rio Grande do Sul;Brasil;Sul;MAT-AR-10005000;Material de escritório;Armazenamento;Fellowes Armários, Tamanho real;1382,4;1;0;331,6
